Total Number of Aligned Reads:	294625	Total Number of Mapped Genomes:	12935
Genome	Final Guess	Final Best Hit	Final Best Hit Read Numbers	Final High Confidence Hits	Final Low Confidence Hits	Initial Guess	Initial Best Hit	Initial Best Hit Read Numbers	Initial High Confidence Hits	Initial Low Confidence Hits
NZ_QGNX01000055.1	0.0023939848573901646	0.003251591005515486	958.0	0.003251591005515486	0.0	0.0034932285025147235	0.004464997878659311	1315.4999999999995	0.0028816291896478574	0.0034959694526941025
NZ_BNBF01000111.1	0.002318088914700289	0.0015409418752651675	454.0	0.0015409418752651675	0.0	0.002317779515215563	0.001518879932117098	447.5	0.0015273652948663554	6.788290199406025e-06
NZ_BMSH01000086.1	0.0022916343446037967	0.0026745863385659735	788.0	0.0026745863385659735	0.0	0.0061133513548746205	0.00549660064458978	1619.435964912264	0.0051014000848536275	0.007195587611370386
NZ_BHXD01000064.1	0.0022199923463692172	0.004032244378447179	1188.0	0.004032244378447179	0.0	0.0022199923463692172	0.004032244378447179	1188.0	0.004032244378447179	0.0
NZ_BHXD01000058.1	0.0017077430507491346	0.0025693678404751803	757.0	0.0025693678404751803	0.0	0.0017077430507491346	0.0025693678404751803	757.0	0.0025693678404751803	0.0
NZ_MUYK01000052.1	0.0017021221520045415	0.0012218922358930844	360.0	0.0012218922358930844	0.0	0.0017021221520045415	0.0012218922358930844	360.0	0.0012218922358930844	0.0
NZ_WACO01000134.1	0.0016487003804789367	0.0022842596521001272	673.0	0.0022842596521001272	0.0	0.0016487003804789367	0.00228765379719983	674.0	0.00228765379719983	0.0
NZ_QMIL01000014.1	0.001357589163029722	0.001625795502757743	479.0	0.001625795502757743	0.0	0.0022428292428837396	0.0027925328807806627	822.7500000000027	0.002542214679677556	0.0007093763258379296
NZ_LPWH01000037.1	0.0013324935479193173	0.000838353839626644	247.0	0.000838353839626644	0.0	0.0015684877403700469	0.001097621319545465	323.38668127108264	0.000838353839626644	0.0007161646160373355
NZ_SUSS01000123.1	0.001295769504406394	0.0028544760288502333	841.0	0.0028544760288502333	0.0	0.000504798650540617	0.0010262019477542416	302.34474885709346	9.843020789138735e-05	0.004948663555366992
NZ_JXXV01000068.1	0.0012699780447652772	0.0014832414085702164	437.0	0.0014832414085702164	0.0	0.0012699780447652772	0.0014832414085702164	437.0	0.0014832414085702164	0.0
NZ_JAATJR010000019.1	0.0012295752939156732	0.0008824777259227831	260.0	0.0008824777259227831	0.0	0.0020281171960793358	0.001780699650561094	524.6386345465623	0.0008756894357233772	0.004985999151463725
NZ_BNBF01000121.1	0.0010772371202686895	0.001659736953754773	489.0	0.001659736953754773	0.0	0.00107723712041795	0.001666525243954179	491.0	0.001666525243954179	0.0
NZ_BMSH01000105.1	0.0009870912247854692	0.0008689011455239712	256.0	0.0008689011455239712	0.0	0.002179542460358878	0.002115400933389903	623.2500000000002	0.001354263894781502	0.003047942299533305
NZ_WACO01000212.1	0.0009762886832514726	0.0019923631735256683	587.0	0.0019923631735256683	0.0	0.0009684131016188363	0.0014798472634705133	436.0	0.0014798472634705133	0.0
NZ_QPLJ01000113.1	0.0008499445056138261	0.007131098854476029	2101.0	0.007131098854476029	0.0	0.002641308297667373	0.007984952623391378	2352.566666666685	0.006547305897327111	0.014078913873568095
NZ_QMIL01000023.1	0.0008310110699827825	0.0006516758591429783	192.0	0.0006516758591429783	0.0	0.00170542905575834	0.0013568352168267304	399.75757575757547	0.001357658039881205	0.00010182435299109037
NZ_NISV01000002.1	0.000668085736776888	0.0005159100551548579	152.0	0.0005159100551548579	0.0	0.000668085736776888	0.0005159100551548579	152.0	0.0005159100551548579	0.0
NZ_BNBF01000124.1	0.0005800166612851937	0.0008010182435299109	236.0	0.0008010182435299109	0.0	0.0005800166550519175	0.0007976240984302079	235.0	0.0008010182435299109	0.0
NZ_WACO01000046.1	0.0005675172530667175	0.0007297411964361476	215.0	0.0007297411964361476	0.0	0.0005675172530667175	0.0007297411964361476	215.0	0.0007297411964361476	0.0
NZ_BHXD01000050.1	0.0005463708801888768	0.0021349172677131946	629.0	0.0021349172677131946	0.0	0.0005463708801888768	0.0021349172677131946	629.0	0.0021349172677131946	0.0
NZ_JADKPO010000073.1	0.00048488552995417983	0.0005294866355536699	156.0	0.0005294866355536699	0.0	0.0015435846262526092	0.0011522764544671406	339.4894503973813	0.0004140857021637675	0.007182011030971574
NZ_FNWF01000003.1	0.00047311971455475394	0.00023080186677980485	68.0	0.00023080186677980485	0.0	0.00021520595292123926	0.00011073398387781078	32.625	1.0182435299109036e-05	0.00021383114128128977
NZ_JVGP01000036.1	0.00046350159737429706	0.0004072974119643615	120.0	0.0004072974119643615	0.0	5.285587616356868e-05	5.9262871480080946e-05	17.46032350981885	0.0	0.00029868476877386506
NZ_JXXV01000067.1	0.0004509726129334144	0.0003292320746711922	97.0	0.0003292320746711922	0.0	0.0004509726129334144	0.0003292320746711922	97.0	0.0003292320746711922	0.0
NZ_JADLRJ010000039.1	0.00043163697784791	0.00042426813746287653	125.0	0.00042426813746287653	0.0	0.00043163697784791	0.00042426813746287653	125.0	0.00042426813746287653	0.0
NZ_BMRF01000060.1	0.000417937579491358	0.0021586762834111158	636.0	0.0021586762834111158	0.0	0.0001348382989055472	0.0006049290924980363	178.22723387723394	0.00039032668646584644	0.0007263470513364447
NZ_BMVC01000047.1	0.0004049267912487951	0.00023759015697921086	70.0	0.00023759015697921086	0.0	0.0023168620489486323	0.001476594541083289	435.041666666664	0.000821383114128129	0.0025659736953754773
NZ_CP035288.1	0.0003944543846070367	0.0002579550275774289	76.0	0.0002579550275774289	0.0	4.833180076214121e-05	4.7965124679538706e-05	14.131724858709092	1.0182435299109036e-05	0.00016970725498515062
NZ_AMYT01000013.1	0.000375883987332486	0.00021383114128128977	63.0	0.00021383114128128977	0.0	0.0007948233518217332	0.0004775712793801335	140.70443818737184	0.0002443784471786169	0.0018226559185405176
NC_006085.1	0.00034440667757743	0.000271531607976241	80.0	0.000271531607976241	0.0	0.0002518427444034013	0.00020840050912176498	61.400000000000006	0.00017310140008485362	7.806533729316928e-05
NZ_SUSS01000085.1	0.0003120694400707426	0.00028171404327535	83.0	0.00028171404327535	0.0	0.0007894710465356294	0.0010267504427877731	302.50634920634764	0.0008179889690284259	0.003299109036911328
NZ_WACO01000229.1	0.0003092859604411166	0.0006143402630462453	181.0	0.0006143402630462453	0.0	0.0003092859604411166	0.0006143402630462453	181.0	0.0006143402630462453	0.0
NC_000913.3	0.0003052358582629037	0.00035299109036911327	104.0	0.00035299109036911327	0.0	9.420259787739405e-05	9.136563509053072e-05	26.918600238547615	4.751803139584217e-05	0.00026474331777683497
NZ_QGNX01000109.1	0.0002652668343733217	0.0009673313534153585	285.0	0.0009673313534153585	0.0	0.0002642889742327425	0.0008836091076226844	260.33333333333337	0.0008858718710224862	3.3941450997030124e-06
NZ_SUSS01000094.1	0.0002221202485253342	0.0001934662706830717	57.0	0.0001934662706830717	0.0	0.0002221202485253342	0.0001934662706830717	57.0	0.0001934662706830717	0.0
NZ_VSKS01000080.1	0.00022101872529175427	0.0005905812473483242	174.0	0.0005905812473483242	0.0	0.00014736763677907985	0.0004567953613350302	134.5833333333333	0.0004072974119643615	0.00018328383538396268
NZ_JXXV01000071.1	0.00021942569953798814	0.0003190496393720832	94.0	0.0003190496393720832	0.0	0.00021942569953798814	0.0003190496393720832	94.0	0.0003190496393720832	0.0
NZ_CP015866.1	0.0001922834193475717	0.00014934238438693253	44.0	0.00014934238438693253	0.0	4.278108804583318e-05	3.100805252669551e-05	9.135747475677665	2.3759015697921086e-05	0.00011540093338990242
NZ_BMRF01000274.1	0.00018524849004155012	0.0002952906236741621	87.0	0.0002952906236741621	0.0	0.0006617634530988603	0.0006635553669919406	195.50000000000048	0.0005159100551548579	0.000556639796351294
NZ_JADILU010000019.1	0.00018385160850360434	0.00014594823928722954	43.0	0.00014594823928722954	0.0	0.00591610411337118	0.006929147221043626	2041.4999999999784	0.0025252439541790413	0.012330929147221044
NZ_JADKPO010000071.1	0.00017962076722887504	0.00011709800593975392	34.5	0.0	0.00023419601187950784	0.0013774743226314867	0.0010773836734986643	317.424164804544	0.0	0.01349851506151888
NZ_JADKPN010000028.1	0.00017962076722887504	0.00011709800593975392	34.5	0.0	0.00023419601187950784	0.0013774743226314867	0.0010773836734986643	317.424164804544	0.0	0.01349851506151888
NZ_LR134475.1	0.00016489824348599934	8.145948239287229e-05	24.0	8.145948239287229e-05	0.0	5.498771673275168e-05	3.6864429179659434e-05	10.86118244705716	2.0364870598218073e-05	7.127704709376326e-05
NZ_JACDTZ010000001.1	0.000159519543454783	0.00011879507848960543	35.0	0.00011879507848960543	0.0	6.162405071432596e-05	3.8857802622068665e-05	11.44848009752698	1.0182435299109036e-05	0.00011540093338990242
NZ_SUSS01000130.1	0.0001466895315461712	0.000278319898175647	82.0	0.000278319898175647	0.0	0.0001466895315461712	0.000278319898175647	82.0	0.000278319898175647	0.0
NZ_WACO01000384.1	0.00014495906861559975	0.00023419601187950784	69.0	0.00023419601187950784	0.0	0.00014495906861559975	0.00023419601187950784	69.0	0.00023419601187950784	0.0
NZ_QMIL01000049.1	0.0001426095333740871	0.0007501060670343657	221.0	0.0007501060670343657	0.0	0.00014260953337409015	0.0007551972846839202	222.5	0.0007602885023334748	0.0
NZ_QOWJ01000045.1	0.0001392555279017192	0.00020704285108188376	61.0	0.00020704285108188376	0.0	0.003926501343499782	0.0047474782983478545	1398.7257936507367	0.0001086126431904964	0.025045396690708526
NZ_CP012400.2	0.00013392966144502714	0.00015273652948663555	45.0	0.00014594823928722954	6.788290199406025e-06	3.3209609473260793e-05	4.892211288601556e-05	14.413677509042335	3.054730589732711e-05	9.843020789138735e-05
NZ_SUSS01000131.1	0.0001332776393654069	0.0001120067882901994	33.0	0.0001120067882901994	0.0	0.0001332776393654069	0.0001120067882901994	33.0	0.0001120067882901994	0.0
NZ_WACO01000608.1	0.00010946321866568576	0.0003699618158676283	109.0	0.0003699618158676283	0.0	0.00010946321866568576	0.0003699618158676283	109.0	0.0003699618158676283	0.0
NZ_BNBB01000054.1	0.00010918241231785432	0.0003801442511667374	112.0	0.0003801442511667374	0.0	9.936308588449945e-05	0.0004015834351854717	118.3165195915196	0.0002206194314806958	0.0005294866355536699
NZ_SUSS01000092.1	0.00010112798132163873	0.0003020789138735681	89.0	0.0003020789138735681	0.0	0.00010112798132163873	0.0003020789138735681	89.0	0.0003020789138735681	0.0
NZ_RRUE01000010.1	9.729469859954243e-05	0.00017649554518455664	52.0	0.00017649554518455664	0.0	0.0010432126836876679	0.000853172653060738	251.36599290801993	0.0003054730589732711	0.006058549002969877
NZ_VTPZ01000030.1	9.660792480439973e-05	0.00022740772168010183	67.0	0.0002240135765803988	3.3941450997030124e-06	2.198377249471963e-05	7.073595744136905e-05	20.840581461163353	2.3759015697921086e-05	0.0001595248196860416
NZ_LR134477.1	9.528475513660832e-05	8.824777259227832e-05	26.0	8.824777259227832e-05	0.0	1.88626412156048e-05	2.217508131805968e-05	6.533333333333333	1.0182435299109036e-05	3.733559609673313e-05
NZ_NGUZ01000036.1	9.162592871054452e-05	7.806533729316928e-05	23.0	7.806533729316928e-05	0.0	0.00039819897799146857	0.0002268775173274006	66.8437885425854	7.127704709376326e-05	0.0006414934238438693
NZ_SUSS01000110.1	8.738098611776316e-05	0.0004174798472634705	123.0	0.0004174798472634705	0.0	8.738098611776316e-05	0.0004174798472634705	123.0	0.0004174798472634705	0.0
NZ_BMTE01000132.1	8.702989450553527e-05	8.485362749257531e-05	25.0	8.485362749257531e-05	0.0	8.702989450553527e-05	8.485362749257531e-05	25.0	8.485362749257531e-05	0.0
NZ_BMTE01000057.1	8.340354819943696e-05	5.770046669495121e-05	17.0	5.770046669495121e-05	0.0	6.65488508028501e-05	4.1295432046386653e-05	12.166666666666668	4.0729741196436146e-05	1.0182435299109036e-05
NZ_QMIL01000050.1	7.99362391628252e-05	0.0003020789138735681	89.0	0.0003020789138735681	0.0	7.99362391628252e-05	0.0003020789138735681	89.0	0.0003020789138735681	0.0
NZ_WACO01000289.1	7.878148126299077e-05	0.00014594823928722954	43.0	0.00014594823928722954	0.0	7.878148126299077e-05	0.00014594823928722954	43.0	0.00014594823928722954	0.0
NZ_BMSH01000126.1	7.501683174893053e-05	8.145948239287229e-05	24.0	8.145948239287229e-05	0.0	0.010379563169502221	0.007685023334747515	2264.1999999999866	0.006258803563852355	0.013997454391175222
NZ_CM001513.1	7.447670714962158e-05	5.0912176495545185e-05	15.0	5.0912176495545185e-05	0.0	4.08399972005642e-06	7.927266602698967e-06	2.335570922820183	3.3941450997030124e-06	8.824777259227832e-05
NZ_NDYD01000036.1	6.496906883175397e-05	7.467119219346626e-05	22.0	7.467119219346626e-05	0.0	6.10732013990867e-05	7.467119219346626e-05	22.0	7.467119219346626e-05	0.0
NZ_SUSS01000105.1	6.280749136743433e-05	7.806533729316928e-05	23.0	7.806533729316928e-05	0.0	6.280749136743433e-05	7.806533729316928e-05	23.0	7.806533729316928e-05	0.0
NZ_LT629736.1	6.089680215719752e-05	9.503606279168434e-05	28.0	8.485362749257531e-05	1.0182435299109036e-05	2.636030046055907e-05	7.91818963136974e-05	23.328966201423096	2.0364870598218073e-05	0.0001663131098854476
NZ_WACO01000412.1	5.896129803569783e-05	0.00012558336868901144	37.0	0.00012558336868901144	0.0	5.896129803569783e-05	0.00012558336868901144	37.0	0.00012558336868901144	0.0
NZ_QYZP01000009.1	5.834606019477388e-05	5.0912176495545185e-05	15.0	5.0912176495545185e-05	0.0	0.00022947542134505605	0.00018300098995898762	53.91666666666673	8.485362749257531e-05	0.0003699618158676283
NZ_BMTN01000049.1	5.6360455673840284e-05	0.0003088672040729741	91.0	0.0003088672040729741	0.0	8.20605397742471e-05	0.0003848713112183625	113.39271006771006	0.00026134917267713195	0.0004344505727619856
NZ_QMIL01000028.1	5.304391604251564e-05	4.751803139584217e-05	14.0	4.751803139584217e-05	0.0	0.0002681392334952656	0.0005651251591005515	166.5	0.0005837929571489181	0.00040390326686465846
NZ_SUSS01000196.1	5.125224802314238e-05	0.0003835383962664404	113.0	0.0003835383962664404	0.0	5.125224802314238e-05	0.0003835383962664404	113.0	0.0003835383962664404	0.0
NZ_BMUF01000141.1	4.9363936367121334e-05	5.0912176495545185e-05	15.0	5.0912176495545185e-05	0.0	0.001214947612015522	0.001182293876396549	348.33333333333326	0.0016190072125583368	0.00034280865507000426
NZ_QMIL01000046.1	4.8950101725576534e-05	0.0003563852354688163	105.0	0.0003563852354688163	0.0	0.001034161509534155	0.005143261207749947	1515.3333333333283	0.0028952057700466693	0.003577428935086975
NZ_BMSD01000246.1	4.8489778337553184e-05	3.3941450997030126e-05	10.0	3.3941450997030126e-05	0.0	4.8489778337553184e-05	3.3941450997030126e-05	10.0	3.3941450997030126e-05	0.0
NZ_CP022219.1	4.840502134364067e-05	3.054730589732711e-05	9.0	3.054730589732711e-05	0.0	1.8862321863371713e-06	1.830451645772745e-06	0.5392968161357949	0.0	2.71531607976241e-05
NZ_WACO01000125.1	4.8321320809905896e-05	8.145948239287229e-05	24.0	8.145948239287229e-05	0.0	0.00042952246126313256	0.0004254359791907536	125.34407536907578	0.00020025456088247772	0.0012184980907933814
NZ_BMIV01000061.1	4.778786541691727e-05	4.751803139584217e-05	14.0	4.751803139584217e-05	0.0	0.02061218282638215	0.009854447744307894	2903.366666666713	0.006784896054306322	0.019047942299533306
NZ_CABKUZ010000013.1	4.399311883488279e-05	3.054730589732711e-05	9.0	3.054730589732711e-05	0.0	5.993162730057443e-06	1.0559562532409372e-05	3.111111111111111	6.788290199406025e-06	1.357658039881205e-05
NZ_SUSS01000193.1	4.317217979386463e-05	0.0001120067882901994	33.0	0.0001120067882901994	0.0	4.317217979386463e-05	0.0001120067882901994	33.0	0.0001120067882901994	0.0
NZ_WACO01000193.1	4.225450086882571e-05	0.00018667798048366567	55.0	0.00018667798048366567	0.0	4.225450086882571e-05	0.00018667798048366567	55.0	0.00018667798048366567	0.0
NZ_QPLJ01000130.1	4.1939962041779024e-05	4.0729741196436146e-05	12.0	4.0729741196436146e-05	0.0	4.1939962041779024e-05	4.0729741196436146e-05	12.0	4.0729741196436146e-05	0.0
NZ_SUSS01000147.1	4.110669033659305e-05	6.788290199406025e-05	20.0	6.788290199406025e-05	0.0	4.110669033659305e-05	6.788290199406025e-05	20.0	6.788290199406025e-05	0.0
NZ_JXXV01000070.1	3.9821961249097956e-05	0.00017310140008485362	51.0	0.00017310140008485362	0.0	3.9821961249097956e-05	0.00017310140008485362	51.0	0.00017310140008485362	0.0
NZ_NDYD01000037.1	3.645503941178089e-05	4.0729741196436146e-05	12.0	4.0729741196436146e-05	0.0	3.325825664811061e-05	4.0729741196436146e-05	12.0	4.0729741196436146e-05	0.0
NZ_BMSH01000039.1	3.6160351373041793e-05	0.0001357658039881205	40.0	0.0001357658039881205	0.0	0.00010947360595813126	0.000386774456863553	113.9534243534243	0.00020025456088247772	0.0005939753924480272
NC_010172.1	3.521606430739412e-05	7.127704709376326e-05	21.0	7.127704709376326e-05	0.0	1.0024073342104924e-05	2.2087656368521875e-05	6.507575757575758	1.0182435299109036e-05	4.0729741196436146e-05
NZ_SUSS01000207.1	3.4595684833062265e-05	3.3941450997030126e-05	10.0	3.3941450997030126e-05	0.0	3.4595684833062265e-05	3.3941450997030126e-05	10.0	3.3941450997030126e-05	0.0
NZ_LIQW01000075.1	3.389057273603934e-05	2.3759015697921086e-05	7.0	2.3759015697921086e-05	0.0	4.7730784020445305e-06	5.3539311163974375e-06	1.577401955168595	0.0	2.3759015697921086e-05
NZ_JADZ01000076.1	3.266358493664849e-05	1.357658039881205e-05	4.0	1.357658039881205e-05	0.0	7.518252979413866e-06	4.525526799604016e-06	1.3333333333333333	0.0	1.0182435299109036e-05
NZ_WACO01000195.1	3.244442462253608e-05	6.788290199406025e-05	20.0	6.788290199406025e-05	0.0	3.244442462253608e-05	6.788290199406025e-05	20.0	6.788290199406025e-05	0.0
NZ_BMSD01000324.1	3.242077413950675e-05	3.733559609673313e-05	11.0	3.733559609673313e-05	0.0	3.242077413950675e-05	3.733559609673313e-05	11.0	3.733559609673313e-05	0.0
NZ_CDSE01000078.1	3.2138251714995056e-05	0.0003360203648705982	99.0	0.0003360203648705982	0.0	3.2126792336812904e-05	0.00034111158252015273	100.5	0.00036656767076792535	0.0
NC_012803.1	3.091454474780915e-05	4.0729741196436146e-05	12.0	4.0729741196436146e-05	0.0	9.597203469071898e-06	8.31565549427238e-06	2.45	3.3941450997030124e-06	1.6970725498515063e-05
NZ_BMSD01000308.1	3.069271138772068e-05	5.0912176495545185e-05	15.0	5.0912176495545185e-05	0.0	3.069271138772068e-05	5.0912176495545185e-05	15.0	5.0912176495545185e-05	0.0
NZ_RDEX01000005.1	2.984519288725126e-05	2.3759015697921086e-05	7.0	2.3759015697921086e-05	0.0	3.89312633605527e-06	3.94991154877719e-06	1.1637426900584795	0.0	1.0182435299109036e-05
NZ_BMVN01000200.1	2.976139821787152e-05	1.6970725498515063e-05	5.0	1.6970725498515063e-05	0.0	1.757552202438485e-05	1.357658039881205e-05	4.0	1.6970725498515063e-05	0.0
NZ_CZJT01000051.1	2.8636371160433407e-05	0.00014594823928722954	43.0	0.00014594823928722954	0.0	3.35889373720874e-05	0.000163178536449644	48.07647630147636	9.164191769198134e-05	0.0003190496393720832
NZ_LS483459.1	2.8328292204496775e-05	2.71531607976241e-05	8.0	2.71531607976241e-05	0.0	4.866114024193706e-06	1.758974095310012e-05	5.182377428307123	6.788290199406025e-06	2.3759015697921086e-05
NZ_CP014234.1	2.788780036063503e-05	3.733559609673313e-05	11.0	3.733559609673313e-05	0.0	1.2020248714499588e-05	2.0025456088247775e-05	5.9	1.357658039881205e-05	2.0364870598218073e-05
NC_014212.1	2.7810990646145092e-05	3.054730589732711e-05	9.0	3.054730589732711e-05	0.0	2.781099064482063e-05	3.054730589732711e-05	9.0	3.054730589732711e-05	0.0
NZ_BMSD01000107.1	2.6782760453314582e-05	1.6970725498515063e-05	5.0	1.6970725498515063e-05	0.0	1.1002892938099102e-05	6.788290199406024e-06	1.9999999999999998	6.788290199406025e-06	1.0182435299109036e-05
NZ_BMSD01000183.1	2.6509605764834713e-05	1.6970725498515063e-05	5.0	1.6970725498515063e-05	0.0	2.6509605764834713e-05	1.6970725498515063e-05	5.0	1.6970725498515063e-05	0.0
NZ_BMRF01000091.1	2.6252587801343032e-05	0.0001934662706830717	57.0	0.0001934662706830717	0.0	2.630151424168339e-05	0.00016970725498515065	50.00000000000001	0.00016970725498515062	1.6970725498515063e-05
NZ_SUSS01000083.1	2.5972441474228144e-05	3.054730589732711e-05	9.0	3.054730589732711e-05	0.0	2.5972441474228144e-05	3.054730589732711e-05	9.0	3.054730589732711e-05	0.0
NZ_QMIL01000034.1	2.5792190395463745e-05	0.0001357658039881205	40.0	0.0001357658039881205	0.0	2.4230188189182018e-05	0.00016574741903549708	48.83333333333333	0.00015613067458633857	6.448875689435723e-05
NZ_SUSS01000134.1	2.383308359563923e-05	0.00017988969028425966	53.0	0.00017988969028425966	0.0	2.383308359563923e-05	0.00017988969028425966	53.0	0.00017988969028425966	0.0
NZ_BMSD01000268.1	2.2913867361862044e-05	3.3941450997030126e-05	10.0	3.3941450997030126e-05	0.0	2.2913867361862044e-05	3.3941450997030126e-05	10.0	3.3941450997030126e-05	0.0
NZ_CP012676.1	2.204940200620662e-05	6.788290199406025e-06	2.0	6.788290199406025e-06	0.0	3.4948026822513674e-06	1.0311474702520738e-06	0.30380182342301726	0.0	4.412388629613916e-05
NZ_BMPU01000008.1	2.1407010158914752e-05	1.6970725498515063e-05	5.0	1.6970725498515063e-05	0.0	1.828148346650888e-05	1.357658039881205e-05	4.0	1.357658039881205e-05	0.0
NZ_CP028844.1	2.0552009997161355e-05	1.357658039881205e-05	4.0	1.357658039881205e-05	0.0	6.170729066449811e-06	2.82845424975251e-06	0.8333333333333333	0.0	1.0182435299109036e-05
NZ_VWOY01000995.1	2.0531648280172752e-05	3.3941450997030126e-05	10.0	3.3941450997030126e-05	0.0	2.0531648280172752e-05	3.3941450997030126e-05	10.0	3.3941450997030126e-05	0.0
NZ_LR594049.1	2.047042644187356e-05	5.43063215952482e-05	16.0	5.0912176495545185e-05	3.3941450997030124e-06	1.5910066273277202e-05	1.1951743808917895e-05	3.5212825197024347	3.3941450997030124e-06	8.824777259227832e-05
