Total Number of Aligned Reads:	1597105	Total Number of Mapped Genomes:	23211
Genome	Final Guess	Final Best Hit	Final Best Hit Read Numbers	Final High Confidence Hits	Final Low Confidence Hits	Initial Guess	Initial Best Hit	Initial Best Hit Read Numbers	Initial High Confidence Hits	Initial Low Confidence Hits
NZ_GG666998.1	0.0011271245128258221	0.0020793873915616067	3321.0	0.0020793873915616067	0.0	0.001120382609044922	0.002061751314618221	3292.8333333333335	0.002059977271375395	3.756797455395857e-06
NZ_BMRF01000125.1	0.000952672637550226	0.0011301699011649203	1805.0	0.0011301699011649203	0.0	0.0004926491454662591	0.0005529797143373006	883.1666666666745	0.00048024394138143704	0.000604844390318733
NZ_BNBF01000074.1	0.0009326120177969086	0.0006630747508773688	1059.0	0.0006630747508773688	0.0	0.0007392267670675465	0.0005481793620331788	875.5	0.0006630747508773688	0.0
NZ_GG666995.1	0.0009145005242389226	0.0019497778793504496	3114.0	0.0019485256135319843	1.2522658184652855e-06	0.000914381951445627	0.0019468559257740307	3109.3333333333335	0.0019322461578919357	2.19146518231425e-05
NZ_QPLJ01000113.1	0.0006893149524666284	0.0018765203289702304	2997.0	0.0018765203289702304	0.0	0.0001917990108502363	0.0007175274428836457	1145.966666666685	0.0006255067763234101	0.001046268091327746
NZ_BMIV01000076.1	0.00048570341678850614	0.0004389191693720826	701.0	0.0004389191693720826	0.0	0.0016188619007043545	0.0018408307531439753	2940.0000000000086	0.0026059651682262593	0.00016842975258358093
NZ_JACBZL010000001.1	0.0004679287027371841	0.005147438646801557	8221.0	0.005135542121526136	1.1896525275420214e-05	0.050532664823957775	0.035275154471860075	56338.125582780085	0.004846894850369888	0.08666743889725471
NZ_BNBF01000107.1	0.00042878478413224094	0.00032120618243634575	513.0	0.00032120618243634575	0.0	0.00042878478413224094	0.00032120618243634575	513.0	0.00032120618243634575	0.0
NZ_BMVC01000047.1	0.00038503814684325076	0.00023793050550840428	380.0	0.00023793050550840428	0.0	0.0003758164597530667	0.00031588405270786607	504.4999999999965	0.00021163292332063326	0.0003813149417226795
NZ_BMRF01000161.1	0.00034927399903480436	0.0004846268717460655	774.0	0.0004846268717460655	0.0	0.0003492739987562115	0.00048431380529144924	773.5	0.0004846268717460655	0.0
NZ_BNBF01000111.1	0.0002655149229981508	0.0002135113220483312	341.0	0.0002135113220483312	0.0	0.0002652382127279777	0.00021038065750216797	336.0	0.00021163292332063326	0.0
NZ_LR134304.1	0.00025322967818664985	0.00040009892899965877	639.0	0.00040009892899965877	0.0	0.014595813029759805	0.011209326810674521	17902.47189596233	0.00010519032875108399	0.062005315868399385
NZ_BMIV01000078.1	0.0002418116390286354	0.00021977265114065764	351.0	0.00021977265114065764	0.0	0.0004862882134961795	0.00045598129114867906	728.250000000011	0.0002736200813346649	0.0005741638777663335
NZ_MUYK01000052.1	0.00022359712972940346	0.00019660573349904983	314.0	0.00019660573349904983	0.0	0.00022359712972940346	0.00019660573349904983	314.0	0.00019660573349904983	0.0
NZ_GG666996.1	0.00022103160707795388	0.0007601253518084284	1214.0	0.0007601253518084284	0.0	0.00022101633696842922	0.0007457242948960776	1191.0	0.0007463504278053103	0.0
NZ_BHXD01000064.1	0.0002131413185964032	0.0004138738530027769	661.0	0.0004138738530027769	0.0	0.0002131413185964032	0.00041449998591200956	662.0	0.0004138738530027769	1.2522658184652855e-06
NZ_QGNX01000055.1	0.0002052300701071339	0.0003199539166178805	511.0	0.0003199539166178805	0.0	0.00032116378768917784	0.0005349001265832071	854.291666666673	0.0003230845811640437	0.0004195090491858707
NZ_SUSS01000085.1	0.00020380541217640958	0.00018345694240516435	293.0	0.00018345694240516435	0.0	0.00016444261637583071	0.0002736555893048416	437.0567099567091	0.00027988141042699133	0.00047836554265373913
NZ_BNBB01000081.1	0.00020152649488019514	0.0003043005938870644	486.0	0.0003043005938870644	0.0	0.0003145035318385652	0.00035767842439914565	571.2499999999975	0.0003262152457102069	0.00030304832806859913
NZ_BNBF01000121.1	0.00019502238491157984	0.00039008080245193645	623.0	0.00039008080245193645	0.0	0.00019502238448728507	0.0003897677359973202	622.5	0.00039008080245193645	0.0
NZ_LPWH01000037.1	0.00016823760738133873	0.00012084365148190007	193.0	0.00012084365148190007	0.0	0.0001870366421885236	0.00014924454053377975	238.35920190920228	0.00010331193002338606	0.00012960951221115707
NC_012704.1	0.00016212918665036772	0.0005553798904893542	887.0	0.0005428572323047013	1.2522658184652857e-05	0.0001786950077713668	0.00017208093562220042	274.8313226868944	0.00012773111348345913	0.0006975120608851641
NZ_JAATJR010000019.1	0.0001616872550549481	0.00012773111348345913	204.0	0.00012773111348345913	0.0	0.00022967534240819862	0.00022804364858793326	364.20965137803114	0.00012334818311883063	0.000517185783026163
